,TITLE,IMAGE_URL,product_type_code,PRODUCT_FOCUS,set,id
3334,샤넬 울 트위드 자켓,http://res.faikerz.com/Files/TextWatch/204/2021/1104/56d01f5dfedc4c22ba3aa1f837268769.jpg,1.0,,train,56d01f5dfedc4c22ba3aa1f837268769
3335,[패턴판매] 샤넬자켓 노카라 기본 아우터 옷본 만들기 패턴 diy 소잉,http://res.faikerz.com/Files/TextWatch/204/2021/1104/a1a245bdf0484c3482f3903a14fba1f5.jpg,,,train,a1a245bdf0484c3482f3903a14fba1f5
3336,양털 라이너 샤넬 트위드 자켓,http://res.faikerz.com/Files/TextWatch/204/2021/1104/970e149d7b6847dea7c6c32aa1596ab3.jpg,1.0,,train,970e149d7b6847dea7c6c32aa1596ab3
3337,봄 카라 트위드 샤넬 포켓 아이보리 칼라 자켓,http://res.faikerz.com/Files/TextWatch/204/2021/1104/1455b6f0b0cf41cc9856e7f0785d8008.jpg,1.0,,train,1455b6f0b0cf41cc9856e7f0785d8008
3338,[남녀상의] 자켓 아우터샤넬 번개 곰돌이 큐트한 블랙&화이트 코트 남녀 가을 점퍼 트렌치코트-11616,http://res.faikerz.com/Files/TextWatch/204/2021/1104/5f4be93320704753bce4f7731d16ef45.jpg,1.0,,train,5f4be93320704753bce4f7731d16ef45
3339,스프링 샤넬 트위드자켓 [여니스트],http://res.faikerz.com/Files/TextWatch/204/2021/1104/3beec17e18b743828218791007f675f9.jpg,1.0,,train,3beec17e18b743828218791007f675f9
3340,21FW샤넬 트위드 자켓,http://res.faikerz.com/Files/TextWatch/204/2021/1104/2f587c48b8f94cd293a432befa2010ee.jpg,1.0,,train,2f587c48b8f94cd293a432befa2010ee
3341,745.샤넬 노카라 캐주얼 우븐 코트 자켓/중고/여성,http://res.faikerz.com/Files/TextWatch/204/2021/1106/867342a6a2af484e8e704aae2be61a88.jpg,1.0,,train,867342a6a2af484e8e704aae2be61a88
3342,체크울자켓 여자 여성 자켓 여성체크자켓 판로 겨울방학 샤넬 체크 셔츠 패치 하이넥 스트링 숏 점퍼 다운 점퍼,http://res.faikerz.com/Files/TextWatch/204/2021/1104/10d0b86864194dd5b2b91c730aedc76e.jpg,1.0,,train,10d0b86864194dd5b2b91c730aedc76e
3343,[지우패브릭] 울실크 트위드 샤넬 원단 고급 자켓원단 410g,http://res.faikerz.com/Files/TextWatch/204/2021/1104/88a570dc6b714a428f64842cd8950f9f.jpg,,,train,88a570dc6b714a428f64842cd8950f9f
3344,[지우패브릭] 블랙 트위드 샤넬 원단 자켓원단,http://res.faikerz.com/Files/TextWatch/204/2021/1104/10286b60bb484c73b2122a1b5301c3c4.jpg,,,train,10286b60bb484c73b2122a1b5301c3c4
3345,고급 노카라 샤넬 스타일 트위드 자켓 체크 노카라 바둑판 패턴,http://res.faikerz.com/Files/TextWatch/204/2021/1109/8ea463ce49fc4ea68af867284f876027.jpg,1.0,,train,8ea463ce49fc4ea68af867284f876027
3346,(화이트-당일배송)샤넬자켓 간절기 노란색 트위드자켓 옐로자켓,http://res.faikerz.com/Files/TextWatch/204/2021/1104/b606bca12a4e4ce78ab8b69696e6b471.jpg,1.0,,train,b606bca12a4e4ce78ab8b69696e6b471
3347,보온성 울 혼방 샤넬 골드 버튼 트위드 크롭 숏 투피스 자켓 세트 제니 화이트,http://res.faikerz.com/Files/TextWatch/204/2021/1104/ba164e7d0b884bfab512797a9c65232e.jpg,1.0,,train,ba164e7d0b884bfab512797a9c65232e
3348,보온성 울 혼방 샤넬 골드 버튼 트위드 크롭 숏 투피스 자켓 세트 제니 블랙,http://res.faikerz.com/Files/TextWatch/204/2021/1104/b126abbcd7fa4985add364b7e57bff57.jpg,1.0,,train,b126abbcd7fa4985add364b7e57bff57
3349,가을 라운드 하객룩 오피스룩 트위드 샤넬 노카라 자켓 (2color),http://res.faikerz.com/Files/TextWatch/204/2021/1104/2720a37da6694b1f8a49c1c47ba35094.jpg,1.0,,train,2720a37da6694b1f8a49c1c47ba35094
3350,패션지센 골드버튼 샤넬 자켓 LQJKJA01,http://res.faikerz.com/Files/TextWatch/204/2021/1109/9a603f779d7e4309aedcf22e8bcf09b7.jpg,1.0,,train,9a603f779d7e4309aedcf22e8bcf09b7
3351,샤넬단추 트위드 숏자켓 오피스룩 결혼식 하객패션 고급 컬러믹스 울 고함량 자켓,http://res.faikerz.com/Files/TextWatch/204/2021/1112/9264a36a877d408b8be2400c906ce0fe.jpg,1.0,,train,9264a36a877d408b8be2400c906ce0fe
3352,2021 SS 샤넬자켓 B003106,http://res.faikerz.com/Files/TextWatch/204/2021/1104/73393a68def64bc38ce83577984f286f.jpg,1.0,,train,73393a68def64bc38ce83577984f286f
3353,무자크 샤넬 럭셔리 숏 트위드재킷 k7-wjk11-64f,http://res.faikerz.com/Files/TextWatch/204/2021/1104/51b4562ab5034cc9a403a21412c138bb.jpg,1.0,,train,51b4562ab5034cc9a403a21412c138bb
3354,샤넬 거위털 재킷 BL2E2PDB1,http://res.faikerz.com/Files/TextWatch/204/2021/1104/d167af17b0d74ac2bbfc016e73b2e6ec.jpg,1.0,,train,d167af17b0d74ac2bbfc016e73b2e6ec
3355,르샵 NC02 우븐트위드 배색 샤넬원피스. LK9OP703A,http://res.faikerz.com/Files/TextWatch/204/2021/1104/c1a5164591584a5985efb7ca16024927.jpg,1.0,,train,c1a5164591584a5985efb7ca16024927
3356,펄 체크 샤넬 자켓 1086631,http://res.faikerz.com/Files/TextWatch/204/2021/1104/9c70dbd62c474fada83ba6aed6691b94.jpg,1.0,,train,9c70dbd62c474fada83ba6aed6691b94
3357,[브랜디] 샤넬체크 하운드투스 스퀘어넥 모던 시크 숏 자켓_루멘,http://res.faikerz.com/Files/TextWatch/204/2021/1104/9f4857eedea54753a2afb289ee69f0b8.jpg,1.0,,train,9f4857eedea54753a2afb289ee69f0b8
3358,[행복한백화점][올포유]가을 여성 트위드 샤넬 쟈켓 AWKKJ 7456,http://res.faikerz.com/Files/TextWatch/204/2021/1104/80a6a817900142709882f6f0f324c651.jpg,1.0,,train,80a6a817900142709882f6f0f324c651
3359,헬더 샤넬 퍼자켓 🌸주문폭주🌸,http://res.faikerz.com/Files/TextWatch/204/2021/1104/c0135dd11156462dbf59cb67ef027e31.jpg,1.0,,train,c0135dd11156462dbf59cb67ef027e31
3360,흥흥쇼룸 스프링 샤넬자켓 트위드자켓 코트,http://res.faikerz.com/Files/TextWatch/204/2021/1104/274ca293194248118372fd52530e08d7.jpg,1.0,,train,274ca293194248118372fd52530e08d7
3361,트위드 투피스 하객룩 ootd 슈트 코디세트 스커트 일상 샤넬 모임 자켓 스타일 햅번,http://res.faikerz.com/Files/TextWatch/204/2021/1112/190a4b15b8334afa89ff3b6c22d75efc.jpg,1.0,,train,190a4b15b8334afa89ff3b6c22d75efc
3362,트위드 투피스 제니 하객룩 코디세트 스타일 샤넬 코트 데일리 햅번 여자 정장 자켓,http://res.faikerz.com/Files/TextWatch/204/2021/1114/b756d319c6d343758bb64acce61a30bb.jpg,1.0,,train,b756d319c6d343758bb64acce61a30bb
3363,트위드 투피스 하객룩 스타일 샤넬 스커트 코트 데일리 자켓 크롭 ootd,http://res.faikerz.com/Files/TextWatch/204/2021/1114/03dbe406c1824314ab0dcd16c33a081b.jpg,1.0,,train,03dbe406c1824314ab0dcd16c33a081b
3364,트위드 투피스 하객룩 제니 자켓 스커트 샤넬 스타일 여자 크롭 정장 슈트 자켓 버튼 코트,http://res.faikerz.com/Files/TextWatch/204/2021/1114/b6a555aff6164accbc9539cf9c206817.jpg,1.0,,train,b6a555aff6164accbc9539cf9c206817
3365, 가브리엘 백팩 미듐 그레이 2018,http://res.faikerz.com/Files/TextWatch/204/2021/1031/0472706fd91d4f29b4a7ba934116f13f.jpg,2.0,3.0,train,0472706fd91d4f29b4a7ba934116f13f
3366, 가브리엘 호보백 미듐 블랙 2018,http://res.faikerz.com/Files/TextWatch/204/2021/1101/7d4d1a2e03d646cdad1a75170498e01b.jpg,2.0,3.0,train,7d4d1a2e03d646cdad1a75170498e01b
3367, 가브리엘 백팩 미듐 블랙 25번대,http://res.faikerz.com/Files/TextWatch/204/2021/1101/8c81f5abd61943fe9144579f54e0b825.jpg,2.0,3.0,train,8c81f5abd61943fe9144579f54e0b825
3368, 가브리엘 호보백 미듐 브라운 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1101/da9d08e754624088973beb26e8b5f3d3.jpg,2.0,3.0,train,da9d08e754624088973beb26e8b5f3d3
3369, 가브리엘 백팩 스몰 파이톤 2018,http://res.faikerz.com/Files/TextWatch/204/2021/1031/f0ae00d4f36d470eba0923c8fb731d3e.jpg,2.0,3.0,train,f0ae00d4f36d470eba0923c8fb731d3e
3370, 가브리엘 호보백 미듐 블랙 2018,http://res.faikerz.com/Files/TextWatch/204/2021/1101/65761f8ed7b04cac97f11891747d26d7.jpg,2.0,3.0,train,65761f8ed7b04cac97f11891747d26d7
3371, 크루즈 보이 사첼백 뉴보이백 옐로우 금장 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1101/5e26e791d4de4454be7e9ac9d5524175.jpg,2.0,2.0,train,5e26e791d4de4454be7e9ac9d5524175
3372, 귀걸이 COCO 로고 크리스탈 메탈 체인 골드 2020,http://res.faikerz.com/Files/TextWatch/204/2021/1101/8fd7172c55f6434c82be19f62252ebbf.jpg,4.0,,train,8fd7172c55f6434c82be19f62252ebbf
3373, 보이백 미듐 퍼플 레인보우 2018,http://res.faikerz.com/Files/TextWatch/204/2021/1101/662cb92061454e4991d9464286cd74ac.jpg,2.0,2.0,train,662cb92061454e4991d9464286cd74ac
3374, 로고 골드 진주 롱 목걸이,http://res.faikerz.com/Files/TextWatch/204/2021/1031/810cc298ff434b5795fabc55685e7cb0.jpg,4.0,,train,810cc298ff434b5795fabc55685e7cb0
3375,크루즈 보이 사첼백 뉴보이백 버건디 캐비어 2018,http://res.faikerz.com/Files/TextWatch/204/2021/1101/eb4fb3089d404cfa8c735ad041dfedc9.jpg,2.0,2.0,train,eb4fb3089d404cfa8c735ad041dfedc9
3376, 19백 플랩백 라지 블랙 램스킨 금장,http://res.faikerz.com/Files/TextWatch/204/2021/1101/55ddac94ad3145a7acd0b78dc7940069.jpg,2.0,7.0,train,55ddac94ad3145a7acd0b78dc7940069
3377, 가브리엘 백팩 스몰 페이던트 옐로우,http://res.faikerz.com/Files/TextWatch/204/2021/1031/b67df5a8cc4f4cbca3afef9617a3b27a.jpg,2.0,3.0,train,b67df5a8cc4f4cbca3afef9617a3b27a
3378, 가브리엘 호보백 스몰,http://res.faikerz.com/Files/TextWatch/204/2021/1031/c1a4396dac3e40c390132d4330fe161b.jpg,2.0,3.0,train,c1a4396dac3e40c390132d4330fe161b
3379, 가브리엘 백팩 미듐 블랙 네이비,http://res.faikerz.com/Files/TextWatch/204/2021/1031/3466ce302e194be18fda455ad135fc09.jpg,2.0,3.0,train,3466ce302e194be18fda455ad135fc09
3380, 크루즈 보이 사첼백 뉴보이백 블랙 트위드 은장,http://res.faikerz.com/Files/TextWatch/204/2021/1101/43f17f2351aa42ae95b3124e2b71c0c4.jpg,2.0,2.0,train,43f17f2351aa42ae95b3124e2b71c0c4
3381, 19백 라지 베이지 브라운 AS1161 2020,http://res.faikerz.com/Files/TextWatch/204/2021/1101/ae358dbed23644a6abe835ae35b1a073.jpg,2.0,7.0,train,ae358dbed23644a6abe835ae35b1a073
3382, 가브리엘 백팩 스몰 트위드 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1031/762ad780960e4650813972f23f0181ac.jpg,2.0,3.0,train,762ad780960e4650813972f23f0181ac
3383, 가브리엘 호보백 스몰 올 베이지 2020,http://res.faikerz.com/Files/TextWatch/204/2021/1101/259ecdb1aa7e4ff3bdb0b09ba3f58411.jpg,2.0,3.0,train,259ecdb1aa7e4ff3bdb0b09ba3f58411
3384, COCO핸들 미듐 캐비어 베이지 금장 2017,http://res.faikerz.com/Files/TextWatch/204/2021/1101/f2867ba0d3d6464db25b223d821df477.jpg,2.0,6.0,train,f2867ba0d3d6464db25b223d821df477
3385, 가브리엘 호보백 스몰 베이지 블랙 2018,http://res.faikerz.com/Files/TextWatch/204/2021/1101/5e9751fb48894021b9563015d5ece2c9.jpg,2.0,3.0,train,5e9751fb48894021b9563015d5ece2c9
3386, 가브리엘 백팩 스몰 화이트 24번대,http://res.faikerz.com/Files/TextWatch/204/2021/1101/5ba9b0f605e346648c05594a72b4a012.jpg,2.0,3.0,train,5ba9b0f605e346648c05594a72b4a012
3387, 가브리엘 호보백 스몰 블랙 2018,http://res.faikerz.com/Files/TextWatch/204/2021/1101/e9493b2dc0d5475a8e275c2a430b8b3d.jpg,2.0,3.0,train,e9493b2dc0d5475a8e275c2a430b8b3d
3388, 가브리엘 백팩 스몰 네이비 2017,http://res.faikerz.com/Files/TextWatch/204/2021/1031/a67bf39a1dfc43d590533c47bb1b5262.jpg,2.0,3.0,train,a67bf39a1dfc43d590533c47bb1b5262
3389, 가브리엘 호보백 미듐 블랙 2018,http://res.faikerz.com/Files/TextWatch/204/2021/1101/8b6832d8930d4559ad941d42d9f63c03.jpg,2.0,3.0,train,8b6832d8930d4559ad941d42d9f63c03
3390, 가브리엘 호보백 스몰 퍼플 레인보우 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1101/07f949c9a57f45b48f61bd1dd19df80f.jpg,2.0,3.0,train,07f949c9a57f45b48f61bd1dd19df80f
3391,클래식 플랩 백팩 스몰 퀼팅 램스킨 그레이 A9112,http://res.faikerz.com/Files/TextWatch/204/2021/1101/e18437540b5e4e29ae79899bf4045124.jpg,2.0,5.0,train,e18437540b5e4e29ae79899bf4045124
3392, 뉴미니 램스킨 블루 램스킨 레인보우 2021,http://res.faikerz.com/Files/TextWatch/204/2021/1101/3c1d2ee6f7ad46c3b0df17adf0a473de.jpg,2.0,5.0,train,3c1d2ee6f7ad46c3b0df17adf0a473de
3393, 보이백 스몰 캐비어 그린 금장 2018,http://res.faikerz.com/Files/TextWatch/204/2021/1101/e26b5ae8e5ea4232872ae6d99bb0bb74.jpg,2.0,2.0,train,e26b5ae8e5ea4232872ae6d99bb0bb74
3394, 보이백 미듐 블랙 금장 캐비어 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1101/ee845e7e73024357bf6ceb68f319ef4e.jpg,2.0,2.0,train,ee845e7e73024357bf6ceb68f319ef4e
3395,진주 롱 체인 진주 목걸이 로고 크리스탈2018,http://res.faikerz.com/Files/TextWatch/204/2021/1101/d0e16d301c2f44aea9654541f0beefd0.jpg,4.0,,train,d0e16d301c2f44aea9654541f0beefd0
3396, 베니티백 트렌디 COCO 미니 램스킨 2020,http://res.faikerz.com/Files/TextWatch/204/2021/1101/16f0f026db8e43dba5e2ab1ec08b2c2c.jpg,2.0,8.0,train,16f0f026db8e43dba5e2ab1ec08b2c2c
3397, 가브리엘 백팩 스몰 레인보우 2017,http://res.faikerz.com/Files/TextWatch/204/2021/1031/54dd1c95d48c419ba1900f280ea0f721.jpg,2.0,3.0,train,54dd1c95d48c419ba1900f280ea0f721
3398, COCO핸들 스몰 캐비어 은장,http://res.faikerz.com/Files/TextWatch/204/2021/1031/27ca5a5193614b888ca7539781b7cf2b.jpg,2.0,6.0,train,27ca5a5193614b888ca7539781b7cf2b
3399, 로고 골드 팔찌 뱅글 크리스탈 2017,http://res.faikerz.com/Files/TextWatch/204/2021/1101/eceebdd91d004ccea0c57199d2fd865f.jpg,4.0,,train,eceebdd91d004ccea0c57199d2fd865f
3400, 트렌디 COCO 미듐 라지 램스킨 금장 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1101/99af2e783df647a3b2271561b4335825.jpg,2.0,8.0,train,99af2e783df647a3b2271561b4335825
3401, COCO핸들 스몰 올 쉐브론 리자드 캐비어 금장,http://res.faikerz.com/Files/TextWatch/204/2021/1101/801d1f72cf8a4ab095c5a7519d8f0ba7.jpg,2.0,6.0,train,801d1f72cf8a4ab095c5a7519d8f0ba7
3402, 19백 스몰 티파니 블루 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1031/e16a1a2a22124d30a1aeaef5503e7261.jpg,2.0,7.0,train,e16a1a2a22124d30a1aeaef5503e7261
3403, 가브리엘 호보백 미듐 쉐브론 화이트 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1101/b440de852a644c5b8e097e54c9230978.jpg,2.0,3.0,train,b440de852a644c5b8e097e54c9230978
3404, 크루즈 보이 사첼백 뉴보이백 블루 금장2018,http://res.faikerz.com/Files/TextWatch/204/2021/1101/90e0ca0dc92d4c89b3480b57a1a65163.jpg,2.0,2.0,train,90e0ca0dc92d4c89b3480b57a1a65163
3405, 가브리엘 백팩 미듐 블랙 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1031/bfa6e8a2c9a240c284af7e29b6d6599e.jpg,2.0,3.0,train,bfa6e8a2c9a240c284af7e29b6d6599e
3406, COCO핸들 미니 캐비어 올 퍼플 2020,http://res.faikerz.com/Files/TextWatch/204/2021/1101/d4e266161d1e4641849d629968bd284c.jpg,2.0,6.0,train,d4e266161d1e4641849d629968bd284c
3407, 19백 라운드 미니백 동그리백 트위드 2020,http://res.faikerz.com/Files/TextWatch/204/2021/1101/07c31b42e713448ba4c6c36e24f63708.jpg,2.0,7.0,train,07c31b42e713448ba4c6c36e24f63708
3408, 가브리엘 호보백 미듐 블랙 2017,http://res.faikerz.com/Files/TextWatch/204/2021/1101/92f560253dea46e383946b14bcf36d77.jpg,2.0,3.0,train,92f560253dea46e383946b14bcf36d77
3409, 클래식 미니 뉴미니 캐비어 레드 은장,http://res.faikerz.com/Files/TextWatch/204/2021/1101/64f2fdcd3f4b488dae4e88a30804c4b6.jpg,2.0,5.0,train,64f2fdcd3f4b488dae4e88a30804c4b6
3410, 가브리엘 백팩 미듐 블랙 2017,http://res.faikerz.com/Files/TextWatch/204/2021/1031/8f3b85a0e7a64bfb933970c3c64f395e.jpg,2.0,3.0,train,8f3b85a0e7a64bfb933970c3c64f395e
3411, COCO핸들 미니 펄 화이트 캐비어 금장 2020,http://res.faikerz.com/Files/TextWatch/204/2021/1101/afd0f5867b5a425080b15bf4c08b6ec9.jpg,2.0,6.0,train,afd0f5867b5a425080b15bf4c08b6ec9
3412, 가브리엘 백팩 스몰 베이지 25번대,http://res.faikerz.com/Files/TextWatch/204/2021/1101/fd717d551363440cadb1d501e1eba02e.jpg,2.0,3.0,train,fd717d551363440cadb1d501e1eba02e
3413, 가브리엘 호보백 스몰 트위드 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1101/16e0c883f50d40e68e9f1f4f9e14d14d.jpg,2.0,3.0,train,16e0c883f50d40e68e9f1f4f9e14d14d
3414, 가브리엘 호보백 미듐 베이지 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1101/a9cf8d5dabb54623b9a92b5195f0a89e.jpg,2.0,3.0,train,a9cf8d5dabb54623b9a92b5195f0a89e
3415, 가브리엘 호보백 스몰 핫 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1101/e429e215500e46cebe8e97d5fae6f818.jpg,2.0,3.0,train,e429e215500e46cebe8e97d5fae6f818
3416, 택 링 귀걸이 COCO 로고 골드 2021,http://res.faikerz.com/Files/TextWatch/204/2021/1101/f0010b9d82c44ce4b7f3d53caf124ac3.jpg,4.0,,train,f0010b9d82c44ce4b7f3d53caf124ac3
3417, 뉴미니 클래식 미니 램스킨 금장 2020,http://res.faikerz.com/Files/TextWatch/204/2021/1101/a24e0d9815514a6ea2a87af44838f156.jpg,2.0,5.0,train,a24e0d9815514a6ea2a87af44838f156
3418, 뉴미니 램스킨 블루 램스킨 레인보우 2021,http://res.faikerz.com/Files/TextWatch/204/2021/1101/e0e76013351347a69ac6fc31e1e9c0be.jpg,2.0,5.0,train,e0e76013351347a69ac6fc31e1e9c0be
3419, 19백 카메라 카메라백 체인백 미니 블랙 A 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1101/e737eca609b84be492ec2cd836625604.jpg,2.0,7.0,train,e737eca609b84be492ec2cd836625604
3420,BCBG NC13 니트샤넬 가디건 B0DBG291,http://res.faikerz.com/Files/TextWatch/204/2021/1113/55587ef61bba4791aa3f8e8c808c4a53.jpg,1.0,,train,55587ef61bba4791aa3f8e8c808c4a53
3421,[AK PLAZA][오조크] (FOPFCGK501P) 샤넬 브이 가디건,http://res.faikerz.com/Files/TextWatch/204/2021/1104/80d5363d41bc40b6ae67ed9d3a5439ee.jpg,1.0,,train,80d5363d41bc40b6ae67ed9d3a5439ee
3422,샤넬 트위드 니트가디건 / 3color / 수술 골드단추 트위드조직의 니트가디건,http://res.faikerz.com/Files/TextWatch/204/2021/1108/87ae38a44afb418ab19c0f756db07d86.jpg,1.0,,train,87ae38a44afb418ab19c0f756db07d86
3423,[행복한백화점][세르지오(정장)]샤넬밍크 짚업 블루 가디건 scdvbmh4728a,http://res.faikerz.com/Files/TextWatch/204/2021/1104/0b58d6c5b5554b9ca327c96208df7cfd.jpg,1.0,,train,0b58d6c5b5554b9ca327c96208df7cfd
3424,겨울 샤넬 니트 남조 후드 루즈핏 가디건 기모 덧장 니트 하프코트 남자가디건 니트 가디건,http://res.faikerz.com/Files/TextWatch/204/2021/1104/95c0c7b22e23440a81e599025638d6ea.jpg,1.0,,train,95c0c7b22e23440a81e599025638d6ea
3425,H스타일(DK)뉴샤넬리버시블JK/가을/간절기/자켓/점퍼/가디건/사파리/코트/집업/아우터,http://res.faikerz.com/Files/TextWatch/204/2021/1113/7ab4e004f08143af8d246428dd0112ab.jpg,1.0,,train,7ab4e004f08143af8d246428dd0112ab
3426,[꾸즈-탑이슈]고방샤넬가디건 TMA75S6,http://res.faikerz.com/Files/TextWatch/204/2021/1104/849e5c22d7e24edcbb33392243f88236.jpg,1.0,,train,849e5c22d7e24edcbb33392243f88236
3427,(인기-화이트당배)스티치샤넬니트자켓,http://res.faikerz.com/Files/TextWatch/204/2021/1113/c93b919f298d48be85e4eeebb7603853.jpg,1.0,,train,c93b919f298d48be85e4eeebb7603853
3428,(블랙 핑크 그레이 당일) 매그놀리아 샤넬메탈가디건 4color 어깨패드 트위드 더매그 가을자켓,http://res.faikerz.com/Files/TextWatch/204/2021/1113/d21f2d15284b47a1b89a98366f16eec1.jpg,1.0,,train,d21f2d15284b47a1b89a98366f16eec1
3429,(당일) 매그놀리아 샤넬트위드가디건 3color 메탈실 가을 아우터 니트 자켓,http://res.faikerz.com/Files/TextWatch/204/2021/1113/74759090b42b45ada39b77f4abecc25e.jpg,1.0,,train,74759090b42b45ada39b77f4abecc25e
3430,나른한 샤넬 니트 여 루즈핏 밍크코트 여백에 도톰한 니트 가디건 여춘추,http://res.faikerz.com/Files/TextWatch/204/2021/1104/c6f929265584455b8db79bb68a463ad4.jpg,1.0,,train,c6f929265584455b8db79bb68a463ad4
3431,카라 버튼 샤넬 가디건 (3컬러),http://res.faikerz.com/Files/TextWatch/204/2021/1108/ad577466bb1043e18569150e859b5e90.jpg,1.0,,train,ad577466bb1043e18569150e859b5e90
3432,오조크 샤넬 브이가디건 FOPFCG5K501P,http://res.faikerz.com/Files/TextWatch/204/2021/1104/7b5640a727564202aab1f4e9c05a4df1.jpg,1.0,,train,7b5640a727564202aab1f4e9c05a4df1
3433,샤넬 브이 가디건 FOPFCGK501P,http://res.faikerz.com/Files/TextWatch/204/2021/1104/c84e52de6cd5404d878196251ef01bac.jpg,1.0,,train,c84e52de6cd5404d878196251ef01bac
3434,샤넬 브이 가디건 FOPFCGK501P,http://res.faikerz.com/Files/TextWatch/204/2021/1104/29b62feff1de41569a336eae0a138ec3.jpg,1.0,,train,29b62feff1de41569a336eae0a138ec3
3435,BCBG 비씨비지 니트 샤넬 가디건 B0DBG291,http://res.faikerz.com/Files/TextWatch/204/2021/1108/13b0b34e487b44578cf98e2ff6baac33.jpg,1.0,,train,13b0b34e487b44578cf98e2ff6baac33
3436,BCBG마크 니트 샤넬 가디건B0DBG291,http://res.faikerz.com/Files/TextWatch/204/2021/1104/fbbc4d3833b74bf5a0e50c3c3c198d81.jpg,1.0,,train,fbbc4d3833b74bf5a0e50c3c3c198d81
3437,[부분당일출고]샤넬가디건 배색 브이넥 가디건(2color),http://res.faikerz.com/Files/TextWatch/204/2021/1108/ba81ac31fe9f4983bfa75645d554e33c.jpg,1.0,,train,ba81ac31fe9f4983bfa75645d554e33c
3438,샤넬가디건 클래식 모던 브이넥 니트(2color),http://res.faikerz.com/Files/TextWatch/204/2021/1108/9b7f049395db4ef5b0043bd5bb7f712b.jpg,1.0,,train,9b7f049395db4ef5b0043bd5bb7f712b
3439,[기간한정SALE]샤넬트위드자켓 하프배색가디건자켓(2color),http://res.faikerz.com/Files/TextWatch/204/2021/1113/14eb003f48784ef982ba944ab9c0a2ec.jpg,1.0,,train,14eb003f48784ef982ba944ab9c0a2ec
3440,핑크 코코 레이디 샤넬 가디건,http://res.faikerz.com/Files/TextWatch/204/2021/1112/72fac60f49344fda986ee419dcb55033.jpg,1.0,,train,72fac60f49344fda986ee419dcb55033
3441,포커스 샤넬Y넥 가디건 FF0H7KC0034,http://res.faikerz.com/Files/TextWatch/204/2021/1104/18a7c844a4a547069091ac28874b179d.jpg,1.0,,train,18a7c844a4a547069091ac28874b179d
3442,웨어웨어 리조트 캔디 가디건 여성 브이넥 반팔 파스텔 샤넬 니트 가디건 화이트,http://res.faikerz.com/Files/TextWatch/204/2021/1104/fb3bee742a284d0d9d0a0bb508324f37.jpg,1.0,,train,fb3bee742a284d0d9d0a0bb508324f37
3443,cc러블리 큐티 스타일 은침 데일리 큐빅 샤  귀걸이,http://res.faikerz.com/Files/TextWatch/171/2021/0404/3497a88ab19748acb52da00eb44afa80.jpg,3.0,,train,3497a88ab19748acb52da00eb44afa80
3444,샤 넬 로고 cc로고 이어링,http://res.faikerz.com/Files/TextWatch/156/2021/0410/35d7b8d399654037b0c9dfab78d40c8e.jpg,3.0,,train,35d7b8d399654037b0c9dfab78d40c8e
3445,[92.5실버]샤인샤샤 반지(명품스탈/전체실버/잘나왔어요),http://res.faikerz.com/Files/TextWatch/141/2021/0319/9d09c4aa482e4d37ab29e08c95db8a25.jpg,4.0,,train,9d09c4aa482e4d37ab29e08c95db8a25
3446,[92.5실버/16K도금] 애끼 새끼반지 명품 샤샤은반지,http://res.faikerz.com/Files/TextWatch/147/2021/0328/5789d01c33c74f17aaba8abe658f2e0d.jpg,4.0,,train,5789d01c33c74f17aaba8abe658f2e0d
3447,샤샤 심플 메탈 애끼반지 마디 셋트반지(7EA),http://res.faikerz.com/Files/TextWatch/141/2021/0319/cf1ea3195efe4d9ebd547c08f0614ccd.jpg,4.0,,train,cf1ea3195efe4d9ebd547c08f0614ccd
3448,[92.5실버/16K도금] 럭셔리 명품 웨이브 고급 샤샤 은반지,http://res.faikerz.com/Files/TextWatch/141/2021/0319/20ba114fb55141f29bfd4583a98c1fb0.jpg,4.0,,train,20ba114fb55141f29bfd4583a98c1fb0
3449,[92.5실버/16K도금] 애끼 새끼반지 명품 샤샤은반지,http://res.faikerz.com/Files/TextWatch/150/2021/0321/8db27afc87bb477da44a4acc533fde12.jpg,4.0,,train,8db27afc87bb477da44a4acc533fde12
3450,[92.5실버]샤인샤샤 반지(명품스탈/전체실버/잘나왔어요),http://res.faikerz.com/Files/TextWatch/150/2021/0321/61dbced7df73434e8fbd66ac4324877b.jpg,4.0,,train,61dbced7df73434e8fbd66ac4324877b
3451,데일리 심플 925 실버 귀걸이 써클샤샤피어싱,http://res.faikerz.com/Files/TextWatch/141/2021/0320/63c85d9da18b4909af154cbb9cbdba02.jpg,4.0,,train,63c85d9da18b4909af154cbb9cbdba02
