,Unnamed: 0,TITLE,IMAGE_URL,product_type_code,PRODUCT_FOCUS,set,id
1809,3741, 19백 라지 베이지 브라운 AS1161 2020,http://res.faikerz.com/Files/TextWatch/204/2021/1103/d9067016dedb4c0bb7c84cfb5d79a960.jpg,2.0,7.0,train,d9067016dedb4c0bb7c84cfb5d79a960
1810,3743, 빈티지 2.55 미니 카메라백 램스킨 금장 2018,http://res.faikerz.com/Files/TextWatch/204/2021/1103/3edea8b2aa9649efad3b90e90ef53e39.jpg,2.0,1.0,train,3edea8b2aa9649efad3b90e90ef53e39
1811,3744, 가브리엘 호보백 스몰 데님 스트랩 로고 2020,http://res.faikerz.com/Files/TextWatch/204/2021/1103/944fd35df16c4089ba4de5e54ddac7a5.jpg,2.0,3.0,train,944fd35df16c4089ba4de5e54ddac7a5
1812,3745, 19백 스몰 블랙 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1102/be8e384ec0db4f46a530bc1e3eaab033.jpg,2.0,7.0,test,be8e384ec0db4f46a530bc1e3eaab033
1813,3746, 클래식 퀼팅 woc 캐비어 금장 퍼플 29번대,http://res.faikerz.com/Files/TextWatch/204/2021/1103/57140683b1ea45f1b66f5b16e8c3046e.jpg,2.0,5.0,train,57140683b1ea45f1b66f5b16e8c3046e
1814,3747, 클래식 미니 뉴미니 페이던트 블랙 금장 2020,http://res.faikerz.com/Files/TextWatch/204/2021/1103/331dd353f12a45f69b1f1862645f3cd5.jpg,2.0,5.0,train,331dd353f12a45f69b1f1862645f3cd5
1815,3748, 클래식 미니 뉴미니 페이던트 블랙 은장,http://res.faikerz.com/Files/TextWatch/204/2021/1103/8bcf4aac71ee45cf8a6583ad4df85746.jpg,2.0,5.0,train,8bcf4aac71ee45cf8a6583ad4df85746
1816,3775,샤 넬 19 플랩백 26cm,http://res.faikerz.com/Files/TextWatch/204/2021/1106/de11037e2fc54b358abeb81b82aaea97.jpg,2.0,7.0,train,de11037e2fc54b358abeb81b82aaea97
1817,3776,샤 넬 19 플랩백 26cm 아이보리,http://res.faikerz.com/Files/TextWatch/204/2021/1106/4c7f53b7fbcd4884bc2903710483b0ac.jpg,2.0,7.0,train,4c7f53b7fbcd4884bc2903710483b0ac
1818,3777,샤 넬 클래식 램스킨 25.5 금장,http://res.faikerz.com/Files/TextWatch/204/2021/1106/7a23a20f7bae402c95aac3acbeb60498.jpg,2.0,5.0,train,7a23a20f7bae402c95aac3acbeb60498
1819,3778,샤 넬 클래식 램스킨 25.5 은장,http://res.faikerz.com/Files/TextWatch/204/2021/1106/1f34072e3d0742018bd8662ff082dccf.jpg,2.0,5.0,train,1f34072e3d0742018bd8662ff082dccf
1820,3779,샤 넬 클래식 캐비어 25.5 은장,http://res.faikerz.com/Files/TextWatch/204/2021/1106/68aef469e9a7495f94bae9d793aa8029.jpg,2.0,5.0,train,68aef469e9a7495f94bae9d793aa8029
1821,3780,샤 넬 클래식 캐비어 25.5 금장,http://res.faikerz.com/Files/TextWatch/204/2021/1106/b8b3bef17e00459abbb5d3833659b5f9.jpg,2.0,5.0,train,b8b3bef17e00459abbb5d3833659b5f9
1822,3781,샤 넬 보이 램스킨 클러치 뉴미듐,http://res.faikerz.com/Files/TextWatch/204/2021/1106/1cfd86c785ed4fda86fcf1dc3b99bc6b.jpg,2.0,2.0,train,1cfd86c785ed4fda86fcf1dc3b99bc6b
1823,3782,샤 넬 클래식 포켓 클러치 뉴미니,http://res.faikerz.com/Files/TextWatch/204/2021/1106/bf046c8a654c4d1eae9d266538de2452.jpg,2.0,5.0,train,bf046c8a654c4d1eae9d266538de2452
1824,3783,샤 넬 클래식 플랩 클러치 캐비어,http://res.faikerz.com/Files/TextWatch/204/2021/1106/5d20d7c57245468788cab7a3d0933397.jpg,2.0,5.0,train,5d20d7c57245468788cab7a3d0933397
1825,3784,샤 넬 19 WOC 블랙 고급,http://res.faikerz.com/Files/TextWatch/204/2021/1106/c487707a3b1b4e32a55e76613a65dd89.jpg,2.0,7.0,train,c487707a3b1b4e32a55e76613a65dd89
1826,3785,샤 넬 19 WOC 아이보리 고급,http://res.faikerz.com/Files/TextWatch/204/2021/1106/09224736e9254f73b6da53a85bd1b7e8.jpg,2.0,7.0,train,09224736e9254f73b6da53a85bd1b7e8
1827,3786,샤 넬 19백 미듐 아이보리 고급,http://res.faikerz.com/Files/TextWatch/204/2021/1106/e9c724c15ae047e0980c8358cc1211de.jpg,2.0,7.0,train,e9c724c15ae047e0980c8358cc1211de
1828,3787,샤 넬 가브리엘 호보백 스몰 고급,http://res.faikerz.com/Files/TextWatch/204/2021/1106/4f5ed5fa945d4ff8a3731b80d87ae822.jpg,2.0,3.0,test,4f5ed5fa945d4ff8a3731b80d87ae822
1829,3788,샤 넬 코코핸들 캐비어 스몰 아이보리 고급,http://res.faikerz.com/Files/TextWatch/204/2021/1106/9653fb58f2374fec82b842175e94c193.jpg,2.0,6.0,train,9653fb58f2374fec82b842175e94c193
1830,3789,샤 넬 클래식 미디엄 캐비어 고급,http://res.faikerz.com/Files/TextWatch/204/2021/1106/e154cac508304ba4abe92b94f024cf1a.jpg,2.0,5.0,train,e154cac508304ba4abe92b94f024cf1a
1831,3790,샤 넬 클래식 쉐브론 아이보리 20cm 고급,http://res.faikerz.com/Files/TextWatch/204/2021/1106/6823be7ae6744f2d9dcf9923496df8e8.jpg,2.0,5.0,train,6823be7ae6744f2d9dcf9923496df8e8
1832,3791,샤 넬 클래식 쉐브론 아이보리 25cm 고급,http://res.faikerz.com/Files/TextWatch/204/2021/1106/d48f15aa3a194547ae0c7f904ca450c6.jpg,2.0,5.0,train,d48f15aa3a194547ae0c7f904ca450c6
1833,3792,샤 넬 캔디 트렌디 핸들백,http://res.faikerz.com/Files/TextWatch/204/2021/1106/471f4dd43ce748119d4f38ca6e7b6ead.jpg,2.0,8.0,test,471f4dd43ce748119d4f38ca6e7b6ead
1834,3793,샤 넬 코코핸들 램스킨,http://res.faikerz.com/Files/TextWatch/204/2021/1106/a2f5b47aeec047548c7b47360a2757f9.jpg,2.0,6.0,train,a2f5b47aeec047548c7b47360a2757f9
1835,3794,샤 넬 클래식 뉴미니 램스킨,http://res.faikerz.com/Files/TextWatch/204/2021/1106/1fdf865d38cb45e99a52b17d5f3a416e.jpg,2.0,5.0,train,1fdf865d38cb45e99a52b17d5f3a416e
1836,3795,샤 넬 트렌디 WOC 듀얼 플랩백,http://res.faikerz.com/Files/TextWatch/204/2021/1106/0b230167fb374ab087fba0450e6e429d.jpg,2.0,8.0,train,0b230167fb374ab087fba0450e6e429d
1837,3796,샤 넬 보이백 25 캐비어 금장 고급,http://res.faikerz.com/Files/TextWatch/204/2021/1106/57a1f43dfc654f13b1a962b7b26c3a02.jpg,2.0,2.0,train,57a1f43dfc654f13b1a962b7b26c3a02
1838,3797,샤 넬 클래식 미니 빅볼 플랩백 18cm 고급,http://res.faikerz.com/Files/TextWatch/204/2021/1106/ca2353d443c74437b827ca47107fd4cc.jpg,2.0,5.0,train,ca2353d443c74437b827ca47107fd4cc
1839,3798,샤 넬 클래식 미니 캐비어 금장 고급,http://res.faikerz.com/Files/TextWatch/204/2021/1106/84daf0e3d8954f84a9a7372a1483d61a.jpg,2.0,5.0,train,84daf0e3d8954f84a9a7372a1483d61a
1840,3799,샤 넬 클래식 미니 캐비어 은장 고급,http://res.faikerz.com/Files/TextWatch/204/2021/1106/033f2ce1899c4181887c4c4be17203d5.jpg,2.0,5.0,train,033f2ce1899c4181887c4c4be17203d5
1841,3800,샤 넬 클래식 미니 화이트 고급,http://res.faikerz.com/Files/TextWatch/204/2021/1106/cbedbf5c4bf74d91a8214295f490cea7.jpg,2.0,5.0,test,cbedbf5c4bf74d91a8214295f490cea7
1842,3803,샤 넬 19 WOC 블랙 고급,http://res.faikerz.com/Files/TextWatch/204/2021/1114/cf00281407a846d49be639074ff71e9f.jpg,2.0,7.0,train,cf00281407a846d49be639074ff71e9f
1843,3804,샤 넬 19 WOC 아이보리 고급,http://res.faikerz.com/Files/TextWatch/204/2021/1114/577f35a5abf94b2c82a13671c787bb6c.jpg,2.0,7.0,train,577f35a5abf94b2c82a13671c787bb6c
1844,3859, 가브리엘 호보백 스몰 블랙 2018,http://res.faikerz.com/Files/TextWatch/204/2021/1101/b71e14cc43cf4aa6be0333bae0e80568.jpg,2.0,3.0,train,b71e14cc43cf4aa6be0333bae0e80568
1845,3861, COCO핸들 미니 베이지 캐비어 금장 2021,http://res.faikerz.com/Files/TextWatch/204/2021/1101/80201102b6a44401944d0ed8a37b3980.jpg,2.0,6.0,train,80201102b6a44401944d0ed8a37b3980
1846,3863, COCO핸들 라지 캐비어 쉐브론 베이지 금장 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1101/576b1ff1f10d4b848ebdb6e48998af93.jpg,2.0,6.0,train,576b1ff1f10d4b848ebdb6e48998af93
1847,3864, 가브리엘 호보백 스몰 화이트 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1101/9c356af08e3b414ead891a6ce570adfc.jpg,2.0,3.0,train,9c356af08e3b414ead891a6ce570adfc
1848,3865, 보이 컴팩트 반 지갑 캐비어 레드 은장 2020,http://res.faikerz.com/Files/TextWatch/204/2021/1101/35646a8839524533b2833af274a26ad8.jpg,2.0,2.0,train,35646a8839524533b2833af274a26ad8
1849,3866, 가브리엘 호보백 미듐 블랙 2018,http://res.faikerz.com/Files/TextWatch/204/2021/1101/cea53017e033473db0cad04628c71e54.jpg,2.0,3.0,train,cea53017e033473db0cad04628c71e54
1850,3867, 19백 호보백 블랙 스몰 램스킨 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1101/febb757596184c9883bf93633579d038.jpg,2.0,7.0,train,febb757596184c9883bf93633579d038
1851,3868, 가브리엘 호보백 스몰 시어링 네이비 2018,http://res.faikerz.com/Files/TextWatch/204/2021/1101/d3b196b4e14f4e2a81de87501d94559a.jpg,2.0,3.0,train,d3b196b4e14f4e2a81de87501d94559a
1852,3869, 가브리엘 호보백 미듐 네이비 2017,http://res.faikerz.com/Files/TextWatch/204/2021/1101/294b5d40f96d48bb8d84666597ea29fe.jpg,2.0,3.0,train,294b5d40f96d48bb8d84666597ea29fe
1853,3871, 가브리엘 호보백 페이던트 뉴미듐 미듐 2020,http://res.faikerz.com/Files/TextWatch/204/2021/1101/79155a74af06479986cf6d695760a80e.jpg,2.0,3.0,train,79155a74af06479986cf6d695760a80e
1854,3872, 가브리엘 호보백 미듐 블랙 2018,http://res.faikerz.com/Files/TextWatch/204/2021/1101/6c08d12af8b54da9b992845caf34230f.jpg,2.0,3.0,train,6c08d12af8b54da9b992845caf34230f
1855,3873, 가브리엘 백팩 미듐 쉐브론 블랙 28번대,http://res.faikerz.com/Files/TextWatch/204/2021/1101/65285f7cc83f458fa7897bd23569136e.jpg,2.0,3.0,test,65285f7cc83f458fa7897bd23569136e
1856,3874, 가브리엘 호보백 미듐 화이트 2017,http://res.faikerz.com/Files/TextWatch/204/2021/1101/7d5a33b4692b4d7aa64dedfacb6813b6.jpg,2.0,3.0,train,7d5a33b4692b4d7aa64dedfacb6813b6
1857,3875, 가브리엘 호보백 스몰 화이트 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1101/13ef8161ec544250ae889aa46b4d845d.jpg,2.0,3.0,train,13ef8161ec544250ae889aa46b4d845d
1858,3876, 플랩백 미니 체인백 19백 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1101/5d42ee7f90584d39a22198e53405fc87.jpg,2.0,7.0,test,5d42ee7f90584d39a22198e53405fc87
1859,3877, 트렌디 COCO 스몰 그린 램스킨 금장 2020,http://res.faikerz.com/Files/TextWatch/204/2021/1101/053244daeec44bd095db2459640fb4f1.jpg,2.0,8.0,train,053244daeec44bd095db2459640fb4f1
1860,3878, 가브리엘 호보백 스몰 네이비 2018,http://res.faikerz.com/Files/TextWatch/204/2021/1101/b7cbe579627a4333949cb6937bff7acf.jpg,2.0,3.0,train,b7cbe579627a4333949cb6937bff7acf
1861,3880, 가브리엘 호보백 스몰 블랙 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1101/74eeffc1351e4c09b8a8d15e6d3d4126.jpg,2.0,3.0,test,74eeffc1351e4c09b8a8d15e6d3d4126
1862,3881, COCO핸들 미니 스몰 아이보리 베이지 2018,http://res.faikerz.com/Files/TextWatch/204/2021/1101/f9a1ee123b9d4ff4bea078138841d927.jpg,2.0,6.0,train,f9a1ee123b9d4ff4bea078138841d927
1863,3882, 가브리엘 백팩 스몰 블랙 25번대,http://res.faikerz.com/Files/TextWatch/204/2021/1101/caa58c858fa74ffda58b91941e6e7e9f.jpg,2.0,3.0,train,caa58c858fa74ffda58b91941e6e7e9f
1864,3883, COCO핸들 스몰 쉐브론 캐비어 금장 2020,http://res.faikerz.com/Files/TextWatch/204/2021/1101/484cde1a1ce7470e8a369cb4ba6a1f4f.jpg,2.0,6.0,train,484cde1a1ce7470e8a369cb4ba6a1f4f
1865,3884, 가브리엘 백팩 스몰 화이트 2017,http://res.faikerz.com/Files/TextWatch/204/2021/1031/e1e5a8a7a6e64905836539bc41eb7c33.jpg,2.0,3.0,test,e1e5a8a7a6e64905836539bc41eb7c33
1866,3885, COCO핸들 미듐 올 캐비어 쉐브론 리자드 2020,http://res.faikerz.com/Files/TextWatch/204/2021/1101/848a3a8f54ec452d8b6a956404837d93.jpg,2.0,6.0,train,848a3a8f54ec452d8b6a956404837d93
1867,3886, 가브리엘 호보백 스몰 베이지 아이보리 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1101/eba9146ac482402cbdf1f357902752da.jpg,2.0,3.0,train,eba9146ac482402cbdf1f357902752da
1868,3887, COCO핸들 탑핸들 미니 스몰 레드 캐비어 2017,http://res.faikerz.com/Files/TextWatch/204/2021/1101/31f6ae4436094a529b2af6d6be5c9dbe.jpg,2.0,6.0,train,31f6ae4436094a529b2af6d6be5c9dbe
1869,3888, 가브리엘 백팩 스몰 블랙 시어링 양털 2018,http://res.faikerz.com/Files/TextWatch/204/2021/1101/522536cc82e34eb9aeac04a61586db67.jpg,2.0,3.0,train,522536cc82e34eb9aeac04a61586db67
1870,3889, 크루즈 보이 사첼백 뉴보이백 라지임 그린 금장,http://res.faikerz.com/Files/TextWatch/204/2021/1101/91c78f68c13340e598084a1ec0833b12.jpg,2.0,2.0,train,91c78f68c13340e598084a1ec0833b12
1871,3890, 가브리엘 백팩 스몰 그린 25번대,http://res.faikerz.com/Files/TextWatch/204/2021/1101/649421afae55460eac2d73face377d4b.jpg,2.0,3.0,train,649421afae55460eac2d73face377d4b
1872,3891, COCO핸들 탑핸들 미듐 쉐브론 다크 그 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1101/e78be9c5971c42da9fc933769459b63d.jpg,2.0,6.0,train,e78be9c5971c42da9fc933769459b63d
1873,3892, 가브리엘 호보백 미듐 블랙 2017,http://res.faikerz.com/Files/TextWatch/204/2021/1101/4a1745e096d041ffaa4d27db7448c68f.jpg,2.0,3.0,train,4a1745e096d041ffaa4d27db7448c68f
1874,3893, COCO핸들 스몰 캐비어 금장 A92990 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1101/0edf7d53a2484e9a9a609f90f95b81a4.jpg,2.0,6.0,train,0edf7d53a2484e9a9a609f90f95b81a4
1875,3894, COCO핸들 미니 브라운 캐비어 금장 2021,http://res.faikerz.com/Files/TextWatch/204/2021/1101/5d87f4dc845d44aabc42cfbcd8b4f7de.jpg,2.0,6.0,train,5d87f4dc845d44aabc42cfbcd8b4f7de
1876,3895, 가브리엘 호보백 미듐 베이지 2017,http://res.faikerz.com/Files/TextWatch/204/2021/1101/62bda30a42074a51ae6beb06cde9c93b.jpg,2.0,3.0,train,62bda30a42074a51ae6beb06cde9c93b
1877,3896, 트렌디 COCO 플랩백 아이보리 금장2020,http://res.faikerz.com/Files/TextWatch/204/2021/1101/588d9927aaed45dcbcd76c67b4ae960a.jpg,2.0,8.0,train,588d9927aaed45dcbcd76c67b4ae960a
1878,3897, 가브리엘 호보백 미듐 화이트,http://res.faikerz.com/Files/TextWatch/204/2021/1101/5444aa308161426d9b2c120195c2832f.jpg,2.0,3.0,train,5444aa308161426d9b2c120195c2832f
1879,3898, 가브리엘 백팩 스몰 화이트 2017,http://res.faikerz.com/Files/TextWatch/204/2021/1031/7e116f2afe4043dda46183a138c7e574.jpg,2.0,3.0,test,7e116f2afe4043dda46183a138c7e574
1880,3899,크루즈 보이 사첼백 뉴보이백 캐비어 다크 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1101/6227d5f493234f1f85d119741b022306.jpg,2.0,2.0,train,6227d5f493234f1f85d119741b022306
1881,3900, 크루즈 보이 사첼백 뉴보이백 캐비어 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1101/f9b822b6ec394834b770e093b237061f.jpg,2.0,2.0,train,f9b822b6ec394834b770e093b237061f
1882,3901, 가브리엘 백팩 미듐 블랙 24번대,http://res.faikerz.com/Files/TextWatch/204/2021/1101/89df36784883456cb9c05dcc999216df.jpg,2.0,3.0,train,89df36784883456cb9c05dcc999216df
1883,3902, 뉴미니 클래식 미니 캐비어 은장 2014,http://res.faikerz.com/Files/TextWatch/204/2021/1101/32cd671720e24869a955aa236674cb7c.jpg,2.0,5.0,train,32cd671720e24869a955aa236674cb7c
1884,3903,트렌디 COCO COCO핸들 스몰 미듐 램스킨 2018,http://res.faikerz.com/Files/TextWatch/204/2021/1101/ed1682bc4b364903a013b7cc4439cd1d.jpg,2.0,8.0,train,ed1682bc4b364903a013b7cc4439cd1d
1885,3904, 가브리엘 호보백 미듐 화이트 2017,http://res.faikerz.com/Files/TextWatch/204/2021/1101/5fdd8e6c9876435d864ae94707ceeb00.jpg,2.0,3.0,train,5fdd8e6c9876435d864ae94707ceeb00
1886,3905, 가브리엘 백팩 스몰 펄 블랙 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1101/aef11b23a8614c408876e84eb83c609f.jpg,2.0,3.0,train,aef11b23a8614c408876e84eb83c609f
1887,3906, 가브리엘 백팩 스몰 블랙 28번대,http://res.faikerz.com/Files/TextWatch/204/2021/1101/35d265c693e34a8dab57671c701672c0.jpg,2.0,3.0,train,35d265c693e34a8dab57671c701672c0
1888,3907, 가브리엘 백팩 스몰 페이던트 블루 2017,http://res.faikerz.com/Files/TextWatch/204/2021/1101/8753b9b372c848e3bd1160a62e0ed72c.jpg,2.0,3.0,train,8753b9b372c848e3bd1160a62e0ed72c
1889,3908, 트렌디 COCO 미듐 라지 브라운 금장 램스킨 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1101/f37d7d414fc74f99ab61dce3ed5c9b72.jpg,2.0,8.0,train,f37d7d414fc74f99ab61dce3ed5c9b72
1890,3911, 가브리엘 백팩 미듐 블랙 2018,http://res.faikerz.com/Files/TextWatch/204/2021/1031/252410b0e22c4a27a41681f14f49b16d.jpg,2.0,3.0,train,252410b0e22c4a27a41681f14f49b16d
1891,3912, 가브리엘 백팩 스몰 실버 2017,http://res.faikerz.com/Files/TextWatch/204/2021/1031/a78472e3e83a4a6fa3383d8109961beb.jpg,2.0,3.0,test,a78472e3e83a4a6fa3383d8109961beb
1892,3913,샤 넬 19백 미듐 아이보리 고급,http://res.faikerz.com/Files/TextWatch/204/2021/1114/ab98d8774ef5415e950374ffc3bd8572.jpg,2.0,7.0,train,ab98d8774ef5415e950374ffc3bd8572
1893,3914,샤 넬 가브리엘 호보백 스몰 고급,http://res.faikerz.com/Files/TextWatch/204/2021/1114/d7b387f69904423bb97b8a195a782f5e.jpg,2.0,3.0,train,d7b387f69904423bb97b8a195a782f5e
1894,3915,샤 넬 코코핸들 캐비어 스몰 아이보리 고급,http://res.faikerz.com/Files/TextWatch/204/2021/1114/4d029188db2a4342b72914ae51c02500.jpg,2.0,6.0,train,4d029188db2a4342b72914ae51c02500
1895,3916,샤 넬 클래식 미디엄 캐비어 고급,http://res.faikerz.com/Files/TextWatch/204/2021/1114/c1ce8aff5f61452ca602c92ec8229582.jpg,2.0,5.0,train,c1ce8aff5f61452ca602c92ec8229582
1896,3917,샤 넬 클래식 쉐브론 아이보리 20cm 고급,http://res.faikerz.com/Files/TextWatch/204/2021/1114/ac03a74e93de4c27a43a01d1912172bf.jpg,2.0,5.0,train,ac03a74e93de4c27a43a01d1912172bf
1897,3918,샤 넬 클래식 쉐브론 아이보리 25cm 고급,http://res.faikerz.com/Files/TextWatch/204/2021/1114/69700542c2e54b76acf5b849d02db4f4.jpg,2.0,5.0,train,69700542c2e54b76acf5b849d02db4f4
1898,3919,샤 넬 19 라지 플랩백 2color,http://res.faikerz.com/Files/TextWatch/204/2021/1114/5032120577ec4350a48071298215fe7e.jpg,2.0,7.0,train,5032120577ec4350a48071298215fe7e
1899,3920,샤 넬 19 신상 CC 플랩백 고급,http://res.faikerz.com/Files/TextWatch/204/2021/1114/74d7e51ab3d84b5f84ecea5f15a5acb6.jpg,2.0,7.0,test,74d7e51ab3d84b5f84ecea5f15a5acb6
1900,3921,샤 넬 가브리엘 백팩 스몰 화이트,http://res.faikerz.com/Files/TextWatch/204/2021/1114/7427f8841f7c4629a0270ef9384e0731.jpg,2.0,3.0,train,7427f8841f7c4629a0270ef9384e0731
1901,3922,샤 넬 가브리엘 백팩 스몰 고급,http://res.faikerz.com/Files/TextWatch/204/2021/1114/4769243549da4af3bf74ca0799fc1045.jpg,2.0,3.0,test,4769243549da4af3bf74ca0799fc1045
1902,3923,샤 넬 보이백 25 은장 램스킨 고급,http://res.faikerz.com/Files/TextWatch/204/2021/1114/278a1591ef4d4b729a09b33c1e2a6e2b.jpg,2.0,2.0,train,278a1591ef4d4b729a09b33c1e2a6e2b
1903,3924,샤 넬 가브리엘 호보백 3종 세트,http://res.faikerz.com/Files/TextWatch/204/2021/1114/1eb9328ad269452b94a7a956971a72cc.jpg,2.0,3.0,train,1eb9328ad269452b94a7a956971a72cc
1904,3925,샤 넬 이니셜 가브리엘 호보백,http://res.faikerz.com/Files/TextWatch/204/2021/1114/f712dea4d55949b0a047cb33f83ca1ef.jpg,2.0,3.0,train,f712dea4d55949b0a047cb33f83ca1ef
1905,3926,샤 넬 클래식 케이스 미니 클러치,http://res.faikerz.com/Files/TextWatch/204/2021/1114/d6283f4f12874f598eb780498cec4710.jpg,2.0,5.0,train,d6283f4f12874f598eb780498cec4710
1906,3927,샤 넬 보이백 25 은장 캐비어 고급,http://res.faikerz.com/Files/TextWatch/204/2021/1114/cf2bcec3482e4379882d7438fa81ca31.jpg,2.0,2.0,train,cf2bcec3482e4379882d7438fa81ca31
1907,3928,샤 넬 코코핸들 스몰 캐비어 고급,http://res.faikerz.com/Files/TextWatch/204/2021/1114/a908d8b2bc4b48e09c39a667624bb320.jpg,2.0,6.0,train,a908d8b2bc4b48e09c39a667624bb320
1908,3929,샤 넬 클래식 25 램스킨 은장 고급,http://res.faikerz.com/Files/TextWatch/204/2021/1114/730dda9a65a44fc49fa1620fad7ec35c.jpg,2.0,5.0,train,730dda9a65a44fc49fa1620fad7ec35c
1909,3930,샤 넬 클래식 25 캐비어 은장 고급,http://res.faikerz.com/Files/TextWatch/204/2021/1114/2d6b1398a2f5424180a62de9fc289619.jpg,2.0,5.0,test,2d6b1398a2f5424180a62de9fc289619
1910,3931,샤 넬 클래식 데님 플랩백 라지,http://res.faikerz.com/Files/TextWatch/204/2021/1114/f3a3e0d001a14f15ad4e7f754b4af0fc.jpg,2.0,5.0,train,f3a3e0d001a14f15ad4e7f754b4af0fc
1911,3932,샤 넬 가브리엘 버킷백,http://res.faikerz.com/Files/TextWatch/204/2021/1114/366ee59657034a979089b85db7fc3b57.jpg,2.0,3.0,train,366ee59657034a979089b85db7fc3b57
1912,3933,샤 넬 보이 WOC 카키,http://res.faikerz.com/Files/TextWatch/204/2021/1114/181535ec70064bb99eba3cd5d78d24bc.jpg,2.0,2.0,train,181535ec70064bb99eba3cd5d78d24bc
1913,3934,샤 넬 클래식 체인 폰 홀더 램스킨,http://res.faikerz.com/Files/TextWatch/204/2021/1114/71d4825d793e406fb6cdd641e7d9f263.jpg,2.0,5.0,train,71d4825d793e406fb6cdd641e7d9f263
1914,3950, 가브리엘 호보백 스몰 블랙 트위드,http://res.faikerz.com/Files/TextWatch/204/2021/1103/a148f70eea6441938e024b9d822d391b.jpg,2.0,3.0,train,a148f70eea6441938e024b9d822d391b
1915,3951, 클래식 미니 뉴미니 램스킨 퍼플 라지벤더 은장,http://res.faikerz.com/Files/TextWatch/204/2021/1103/be68406f24ff4483ab8f927229ee2726.jpg,2.0,5.0,train,be68406f24ff4483ab8f927229ee2726
1916,3952, 클래식 미듐 플랩백 화이트 금장 캐비어,http://res.faikerz.com/Files/TextWatch/204/2021/1103/b8d19e766fa64b33bcc63cf275c55c75.jpg,2.0,5.0,train,b8d19e766fa64b33bcc63cf275c55c75
1917,3953, 가브리엘 백팩 스몰 베이지 25번대,http://res.faikerz.com/Files/TextWatch/204/2021/1103/f9d7766937b44e7fb90b626d2a1f3f29.jpg,2.0,3.0,train,f9d7766937b44e7fb90b626d2a1f3f29
1918,3954, 가브리엘 백팩 스몰 파이톤 2018,http://res.faikerz.com/Files/TextWatch/204/2021/1103/ade2c133261d4aaabbc7df89d975bf8b.jpg,2.0,3.0,train,ade2c133261d4aaabbc7df89d975bf8b
1919,3955, 19백 라운드 원형 미니백 동그리백 2020,http://res.faikerz.com/Files/TextWatch/204/2021/1103/4c298bd1a89a4d3fb10ee93d0c4af772.jpg,2.0,7.0,train,4c298bd1a89a4d3fb10ee93d0c4af772
1920,3957, 가브리엘 호보백 스몰 올 화이트﻿,http://res.faikerz.com/Files/TextWatch/204/2021/1103/79f96f4afb0b49a187b1e32d3ee14c44.jpg,2.0,3.0,test,79f96f4afb0b49a187b1e32d3ee14c44
1921,3958, 가브리엘 백팩 스몰 펄 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1103/e844992eeb6f4f34a26ce9d8d2e58b8d.jpg,2.0,3.0,train,e844992eeb6f4f34a26ce9d8d2e58b8d
1922,3959, 가브리엘 호보백 미듐 블랙 27번대,http://res.faikerz.com/Files/TextWatch/204/2021/1103/679c1b048c04453a8259ba4ee9ff2d70.jpg,2.0,3.0,train,679c1b048c04453a8259ba4ee9ff2d70
1923,3960, COCO핸들 스몰 올 블랙 쉐브론 캐비어 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1103/13c53ec3ed7e41de94706a46d8e0f838.jpg,2.0,6.0,train,13c53ec3ed7e41de94706a46d8e0f838
1924,3961, 클래식 미니 뉴미니 램스킨 레드 은장 2014,http://res.faikerz.com/Files/TextWatch/204/2021/1103/e06251eb594e4a94a8c439dd6f030997.jpg,2.0,5.0,train,e06251eb594e4a94a8c439dd6f030997
1925,3963, 클래식 미듐 플랩백 캐비어 캐비어 은장 2015,http://res.faikerz.com/Files/TextWatch/204/2021/1103/38b80bc91139423aaeec4708330105cf.jpg,2.0,5.0,train,38b80bc91139423aaeec4708330105cf
1926,3964, 클래식 미니 뉴미니 램스킨 레드 은장 2018,http://res.faikerz.com/Files/TextWatch/204/2021/1103/1928343d480046db8a2505af78e386ae.jpg,2.0,5.0,train,1928343d480046db8a2505af78e386ae
1927,3965, 가브리엘 백팩 스몰 블랙 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1103/a89bee48ec1b4b59a22629c56e3367e6.jpg,2.0,3.0,train,a89bee48ec1b4b59a22629c56e3367e6
1928,3966, 가브리엘 호보백 스몰 블랙 2018,http://res.faikerz.com/Files/TextWatch/204/2021/1103/3efeef680b0d4149a4cfa09f2865671f.jpg,2.0,3.0,train,3efeef680b0d4149a4cfa09f2865671f
