"TITLE","IMAGE_URL","product_type_code","PRODUCT_FOCUS"
"진주샤넬가디건","http://res.faikerz.com/Files/TextWatch/204/2021/1104/7dfe95142bc84785835e88775c39fc89.jpg","1","NULL"
"모티브 금장버튼 포인트 봄 여름 간절기 니트 샤넬라인 트위드 가디건 오피스룩","http://res.faikerz.com/Files/TextWatch/204/2021/1113/04577b1258c14838901bdecf6c491572.jpg","1","NULL"
"아기 샤넬 가디건 + 원피스 set","http://res.faikerz.com/Files/TextWatch/204/2021/1104/6b93217befbc4c478340bd0ffdc34445.jpg","1","NULL"
"샤샤니트가디건 샤넬가디건 3color","http://res.faikerz.com/Files/TextWatch/204/2021/1104/2bc897a51bea4389ba351ed8fb69e481.jpg","1","NULL"
"매그놀리아 더매그 샤넬메탈가디건","http://res.faikerz.com/Files/TextWatch/204/2021/1104/a158f9567c754366bcc952e486ade9b5.jpg","1","NULL"
"매그놀리아 샤넬트위드가디건 3color 어깨패드 메탈가디건","http://res.faikerz.com/Files/TextWatch/204/2021/1104/4be2c1d9cd5a494fa1ed1556966eefbf.jpg","1","NULL"
"매그놀리아 샤넬메탈가디건 4color 어깨패드 시보리가디건","http://res.faikerz.com/Files/TextWatch/204/2021/1104/48d214bd0e7b40359d87b13582a7e942.jpg","1","NULL"
"샤넬 스트라이프 니트 가디건 여자 점퍼 초가을 레이어드 2020 신상 가을 겨울 루즈핏 니트녀","http://res.faikerz.com/Files/TextWatch/204/2021/1104/9a0b76be22a44b7eac04444271410d63.jpg","1","NULL"
"샤넬 배색 울 캐시미어 니트 가디건 55 66 77 88 빅사이즈 세트 상하 코디 투피스 팬츠","http://res.faikerz.com/Files/TextWatch/204/2021/1104/a298dd22ef9b495694d17d4a62f109dd.jpg","1","NULL"
"[무배]샤넬CD 코코 소프트 가디건 보송 가디건 3color","http://res.faikerz.com/Files/TextWatch/204/2021/1104/3809277f476c49deabb35ba1190e9945.jpg","1","NULL"
"파사디 골프웨어 고양화전점 여성 샤넬라인 브이넥 가디건 P21SKP311S","http://res.faikerz.com/Files/TextWatch/204/2021/1104/968d88dd20904c058d7e811318450ed3.jpg","1","NULL"
"플러스그레이샤넬가디건 부클카디건","http://res.faikerz.com/Files/TextWatch/204/2021/1104/e4511119498542e3a86f9de4b3bcd176.jpg","1","NULL"
"가을 샤넬 니트 여성 가디건 쇼트 루즈 나른한 니트 프렌치 프레쉬 펄 코트","http://res.faikerz.com/Files/TextWatch/204/2021/1104/60a12a66faa44107ace30c523a925887.jpg","1","NULL"
"샤넬 여성 니트 가디건 2020년 신상 여성 루즈핏 니트 코트 여봄가을 아우터","http://res.faikerz.com/Files/TextWatch/204/2021/1104/3d6795d74ffa48e09044323a5d63139f.jpg","1","NULL"
"[오조크] 샤넬 브이 가디건 FOPFCGK501","http://res.faikerz.com/Files/TextWatch/204/2021/1108/abec6a99b83f43d0aa08375f4bd5404a.jpg","1","NULL"
"WX 배색샤넬가디건","http://res.faikerz.com/Files/TextWatch/204/2021/1112/b36afacffbf74130b14850d0bfc2e725.jpg","1","NULL"
"캐시미어 코코 샤넬 가디건","http://res.faikerz.com/Files/TextWatch/204/2021/1104/1a3b1c8fb0af40ab9d59bdf0c815e3e9.jpg","1","NULL"
"샤넬 가디건","http://res.faikerz.com/Files/TextWatch/204/2021/1108/75f4993b304e4c8997c6ae224b65e203.jpg","1","NULL"
" 가브리엘 백팩 스몰 블랙 레드 트위드 2019","http://res.faikerz.com/Files/TextWatch/204/2021/1101/c1829b65ed4d4398b150be514c493272.jpg","2","3"
" 진주 롱 체인 목걸이 로고 크리스탈 골드","http://res.faikerz.com/Files/TextWatch/204/2021/1101/bed806337f5143eaa0cd485420ad7273.jpg","4","NULL"
" 목걸이 로고 크리스탈 체인 골드","http://res.faikerz.com/Files/TextWatch/204/2021/1031/fd6a7e282ec94531b7b5f1b4ccf9768b.jpg","4","NULL"
" 목걸이 로고 진주 체인 골드 2017","http://res.faikerz.com/Files/TextWatch/204/2021/1101/725c8df4e27d43e9ae2d494509953de8.jpg","4","NULL"
" 19백 미듐 체인 퍼플 2020","http://res.faikerz.com/Files/TextWatch/204/2021/1031/3cfc9794a1874807916e3b25854f1bb2.jpg","2","7"
" 가브리엘 트위드 에코백 쇼퍼백 레드 2017","http://res.faikerz.com/Files/TextWatch/204/2021/1101/85d68e8a340b482fbb7356485a2ad574.jpg","2","3"
" 귀걸이 COCO 로고 크리스탈 메탈 체인 골드 2020","http://res.faikerz.com/Files/TextWatch/204/2021/1101/6b06c17fbeab4a7cafdb8ff4a32bca23.jpg","4","NULL"
" COCO핸들 미듐 올 리자드 쉐브론 캐비어 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1101/b0544af3ff314b518df5402fc86ba678.jpg","2","6"
" 목걸이 로고 크리스탈 체인 실버 골드","http://res.faikerz.com/Files/TextWatch/204/2021/1101/13e66965eec945338084dc649247b2e8.jpg","4","NULL"
" 가브리엘 백팩 스몰 그레이 브라운","http://res.faikerz.com/Files/TextWatch/204/2021/1031/ad415228a7f642d3b8630ebc6998d18d.jpg","2","3"
" 보이프렌드 시계 악어가죽 18K 골드 금장 2017","http://res.faikerz.com/Files/TextWatch/204/2021/1101/e4b89efcc76841398700ca57d655bf32.jpg","5","3"
" 가브리엘 호보백 미듐 블랙","http://res.faikerz.com/Files/TextWatch/204/2021/1101/0dc73b1420a64589ba2c4956a2e9e9bb.jpg","2","3"
" COCO핸들 미듐 화이트 캐비어 금장 2019","http://res.faikerz.com/Files/TextWatch/204/2021/1101/b8bbc13c3f9841b4b5141f42058d9704.jpg","2","6"
" 목걸이 로고 진주 체인 골드 2017","http://res.faikerz.com/Files/TextWatch/204/2021/1101/41fedd7838b54fc6a558722baf69c907.jpg","4","NULL"
" 보이백 스몰 금장 램스킨 2020","http://res.faikerz.com/Files/TextWatch/204/2021/1101/084b552528ad4a2f8a12249a78ee9b52.jpg","2","2"
" 가브리엘 백팩 스몰 화이트 27번대","http://res.faikerz.com/Files/TextWatch/204/2021/1101/62ffd2f4120a4a3da8f1b367dc842200.jpg","2","3"
" 보이백 미듐 캐비어 그린 은장 2020","http://res.faikerz.com/Files/TextWatch/204/2021/1101/22a67759faf846cc9db571060b638603.jpg","2","2"
" 진주 롱 체인 목걸이 로고 골드","http://res.faikerz.com/Files/TextWatch/204/2021/1101/cddac0344f304bcbb3f02713d8f63b4d.jpg","4","NULL"
" 가브리엘 백팩 미듐 레인보우 퍼플 2019","http://res.faikerz.com/Files/TextWatch/204/2021/1101/b62c7ebef7314575b783c3e31fc3e188.jpg","2","3"
" 트렌디 COCO 베니티백 금장 미니 체인백 2020","http://res.faikerz.com/Files/TextWatch/204/2021/1101/c809d3de20484ff0a08380a468f9f0f6.jpg","2","8"
" 빈티지 실버 체인 프리미에르 락 체인 시계","http://res.faikerz.com/Files/TextWatch/204/2021/1101/e3c6246141f34878b4ce38916ad8bcfb.jpg","5","2"
" 목걸이 로고 크리스탈 체인 골드","http://res.faikerz.com/Files/TextWatch/204/2021/1031/18e2dbf4ee3c494fbfc936ff28802fca.jpg","4","NULL"
" COCO핸들 스몰 캐비어 은장 A92990 2017","http://res.faikerz.com/Files/TextWatch/204/2021/1101/d278912d64e544b2b154c636e7f09714.jpg","2","6"
" 가브리엘 호보백 미듐 화이트 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1101/b47a5819ce91440e95076336d1701036.jpg","2","3"
" 클래식 백팩 미니 스몰 퀼팅 램스킨 블랙 금장","http://res.faikerz.com/Files/TextWatch/204/2021/1101/fa9c6816331246ad81a29dcdc4ef7b05.jpg","2","5"
" 실버 스틸 체인 프리미에르 락 체인 시계 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1101/5ca1cd62d28a46e48c6113d789d5b9a8.jpg","5","2"
" 귀걸이 COCO 로고 크리스탈 메탈 체인 골드","http://res.faikerz.com/Files/TextWatch/204/2021/1101/3bd08819c1e748a3899e3dbca34483d5.jpg","4","NULL"
" COCO핸들 스몰루 그린 쉐브론 캐비어 금장 2020","http://res.faikerz.com/Files/TextWatch/204/2021/1101/d10b3e2dc6564cfbb803f2076792560b.jpg","2","6"
" 진주 롱 체인 목걸이 로고 골드","http://res.faikerz.com/Files/TextWatch/204/2021/1101/ee42f85e1ee143ecbd6b55221c902393.jpg","4","NULL"
" 19백 체인 미듐 2020","http://res.faikerz.com/Files/TextWatch/204/2021/1031/932a2d353f5d43a6bffa790c6c14a136.jpg","2","7"
" 뉴미니 램스킨 베이지 금장 2020","http://res.faikerz.com/Files/TextWatch/204/2021/1101/f52bb1c4443149b99cbe051cbb518cc7.jpg","2","5"
" 가브리엘 호보백 스몰 쉐브론 2019","http://res.faikerz.com/Files/TextWatch/204/2021/1101/6960bbb2a62f4980ad0b8f523f7b0e8c.jpg","2","3"
" 목걸이 로고 크리스탈 체인 골드 2020","http://res.faikerz.com/Files/TextWatch/204/2021/1101/458d20d165784c4ea2683b952dd1e8e6.jpg","4","NULL"
" 트렌디 COCO 탑핸들 스몰 블랙 램스킨 은장","http://res.faikerz.com/Files/TextWatch/204/2021/1101/a9e9efbbad6348009856da6900766562.jpg","2","8"
" 클래식 미듐 플랩백 캐비어 베이지 금장","http://res.faikerz.com/Files/TextWatch/204/2021/1101/04858140b3534b2e90897e3c4bba04c9.jpg","2","5"
"진주 귀걸이 COCO 로고 메탈 크리스탈 체인 은장","http://res.faikerz.com/Files/TextWatch/204/2021/1101/60bf73da2b8e4a0faa8d1bb4dc6ed306.jpg","4","NULL"
" 진주 롱 체인 목걸이 로고 크리스탈 별 실버","http://res.faikerz.com/Files/TextWatch/204/2021/1101/cc7b3fbb3b724f9e8f78e6b10b67cc94.jpg","4","NULL"
" 19백 WOC 지갑 화이트 금장 램스킨 2020","http://res.faikerz.com/Files/TextWatch/204/2021/1101/46dfca6c9bbc44b5ab50fd7da2b99be7.jpg","2","7"
" 가브리엘 호보백 미듐 베이지 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1101/8e578dde22dc41f1b457d1da1ba39c60.jpg","2","3"
" 목걸이 로고 블랙 체인 골드 2020","http://res.faikerz.com/Files/TextWatch/204/2021/1101/ed71e4a78063420bb9e09e1111eba8c2.jpg","4","NULL"
" 버튼 귀걸이 COCO 로고 메탈 체인 크리스탈 2019","http://res.faikerz.com/Files/TextWatch/204/2021/1101/0d90dc5b05b046acbb368bfbac56653b.jpg","4","NULL"
" 목걸이 체인 파리 버튼 로고 골드","http://res.faikerz.com/Files/TextWatch/204/2021/1031/695fff7b1f11448587c18ecf4d462b95.jpg","4","NULL"
" 클래식 백팩 미니 스몰 램스킨 블랙 금장","http://res.faikerz.com/Files/TextWatch/204/2021/1101/9110576522ff4afdbc3c7fe2d98f389f.jpg","2","5"
" 가브리엘 백팩 스몰 캐비어 쉐브론 다크 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1101/3c7966e8d628474baa5a9420fc5eb124.jpg","2","3"
" 가브리엘 백팩 미듐 실버 2017","http://res.faikerz.com/Files/TextWatch/204/2021/1101/3b5978a498e9430db540e0e9f3abcb58.jpg","2","3"
" 빈티지 골드 체인 프리미에르 락 체인 시계","http://res.faikerz.com/Files/TextWatch/204/2021/1101/3b805aaaf99e42b7b9ebdd2d945a1de9.jpg","5","2"
" 가브리엘 백팩 스몰 화이트 2017","http://res.faikerz.com/Files/TextWatch/204/2021/1031/38b9d0386b6c478b9adca0742e8793ad.jpg","2","3"
" 귀걸이 COCO 로고 진주 메탈 체인 골드 2020","http://res.faikerz.com/Files/TextWatch/204/2021/1101/2f9e6a7acb9b4ae4bd7f2e93b19502ea.jpg","4","NULL"
" 귀걸이 COCO 로고 메탈 체인 골드 2020","http://res.faikerz.com/Files/TextWatch/204/2021/1101/15da9bc8e33f479c8a771da6fe06fc00.jpg","4","NULL"
" 가브리엘 백팩 스몰 화이트 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1031/76dbd4f06fef4846a26ba4f7306ab434.jpg","2","3"
" 가브리엘 백팩 스몰 올 화이트 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1101/5ad0359877bf4ae5830575600d2d8beb.jpg","2","3"
" 19백 미듐 데님 2020","http://res.faikerz.com/Files/TextWatch/204/2021/1031/5b1ebbee0f55499f921897183d9a1de6.jpg","2","7"
" 귀걸이 COCO 로고 진주 메탈 체인 골드 2020","http://res.faikerz.com/Files/TextWatch/204/2021/1101/201e655c95504d6eacfb5803951a8cd1.jpg","4","NULL"
" 뉴미니 클래식 미니 캐비어 금장 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1101/7baa0b26afa4469c9b45aafd822dfdf9.jpg","2","5"
" 목걸이 로고 크리스탈 체인 실버 2019","http://res.faikerz.com/Files/TextWatch/204/2021/1101/62762e3af34047a886910f3000517f74.jpg","4","NULL"
"WT1301[원탑/WonTop] 최신상 여성인기 가을 샤넬풍 자켓 트위드자켓 검정자켓 아이보리자켓_도매","http://res.faikerz.com/Files/TextWatch/204/2021/1104/2b646489153149419afb0e31e82a03e5.jpg","1","NULL"
"WT729[원탑/WonTop] 샤넬풍여성코트 롱코트 2020가을 최신상 인기 여성코트 체크코트 슬림핏코트_도매","http://res.faikerz.com/Files/TextWatch/204/2021/1104/41fe9cb6398344169968327d17c358c8.jpg","1","NULL"
"WT5908[원탑/WonTop] 샤넬풍 여성자켓 트뒤드자켓 2020최신상 인기여성자켓 가을자켓_도매","http://res.faikerz.com/Files/TextWatch/204/2021/1104/ed1b47bedd4c4cae9e6a75fc6667f7c0.jpg","1","NULL"
"WT5901[원탑/WonTop] 가을신상 샤넬풍 여성자켓원피스세트 리본포인트 트위드여성자켓 최신상인기여성의류_도매","http://res.faikerz.com/Files/TextWatch/204/2021/1104/0a67cd0c9e4942b89766d8cbe8e1830c.jpg","1","NULL"
"WT4988[원탑/WonTop] 2020 최신상 샤넬풍 투톤레이스카라 포인트 여성자켓숏스커트세트 가을자켓 H라인_도매","http://res.faikerz.com/Files/TextWatch/204/2021/1104/09f88a31fb2d4482be2b9509658371cb.jpg","1","NULL"
"WT4967[원탑/WonTop]2020최신상 여성샤넬풍 가을 자켓 숏스커트세트_도매","http://res.faikerz.com/Files/TextWatch/204/2021/1104/02b572f5f258439ab16ff318b367d066.jpg","1","NULL"
"WT4966[원탑/WonTop]샤넬풍 여성자켓 숏스커트세트 최신상 인기 가을여성의류_도매","http://res.faikerz.com/Files/TextWatch/204/2021/1104/796d865246f84d18a528e206b7a8f436.jpg","1","NULL"
"WT4956[원탑/WonTop]샤넬풍 최신상 여성자켓 트위드 인기자켓_도매","http://res.faikerz.com/Files/TextWatch/204/2021/1104/f5f18ed55e104ed5bbdb8c715944d137.jpg","1","NULL"
"WT9406[원탑/WonTop] 여성 빅사이즈 샤넬풍 양털겨울 자켓 럭셔리 진주단추장식 자켓_도매","http://res.faikerz.com/Files/TextWatch/204/2021/1104/44595080d86f4ee5aeb1339e06338a29.jpg","1","NULL"
"WT9449[원탑/WonTop] 여성 빅사이즈 샤넬풍 자켓 치마 스커트 여성의류 세트_도매","http://res.faikerz.com/Files/TextWatch/204/2021/1104/672db85933d847549d7a465d170c245b.jpg","1","NULL"
"WT9449[원탑/WonTop] 여성겨울 인기 최신상 빅사이즈 샤넬풍 럭셔리 라운드넥자켓 롱치마 스커트_도매","http://res.faikerz.com/Files/TextWatch/204/2021/1104/3bf1c38650df4a9eb38fd7730d65f7f1.jpg","1","NULL"
"WT9372[원탑/WonTop] 여성샤넬풍 인기 초신상 럭셔리스타일 빅사이즈 트위드자켓 여성상의_도매","http://res.faikerz.com/Files/TextWatch/204/2021/1104/1ea6ee644f0244babae478de3e8d44d8.jpg","1","NULL"
"WT3875[원탑/WonTop] 여성샤넬풍 인기 럭셔리 겨울털자켓 여성상의 여성자켓_도매","http://res.faikerz.com/Files/TextWatch/204/2021/1104/8237c76704e743c6a86994fed5c87c80.jpg","1","NULL"
"WT346[원탑/WonTop] 최신상 인기 여성잠옷세트 샤넬풍잠옷세트 럭셔리겨울잠옷 여성파자마 융털 숙면잠옷_도매","http://res.faikerz.com/Files/TextWatch/204/2021/1104/47e4189f1b2e4f2cb0fe6c66090d315f.jpg","NULL","NULL"
"WT1369[원탑/WonTop] 여성 인기 최신상 가을 겨울 트위드 럭셔리 샤넬풍 캐시미어안감 자켓 검정 아이보리_도매","http://res.faikerz.com/Files/TextWatch/204/2021/1104/cba9bcd0dbb647c2992e403091881664.jpg","1","NULL"
"WT1301[원탑/WonTop] 최신상 여성인기 가을 샤넬풍 자켓 트위드자켓 검정자켓 아이보리자켓_도매","http://res.faikerz.com/Files/TextWatch/204/2021/1104/3548b93c9745470580fe359bc8e80c70.jpg","1","NULL"
"WT729[원탑/WonTop] 샤넬풍여성코트 롱코트 2020가을 최신상 인기 여성코트 체크코트 슬림핏코트_도매","http://res.faikerz.com/Files/TextWatch/204/2021/1104/4a419667f90849adaa558c118a07044d.jpg","1","NULL"
"WT5908[원탑/WonTop] 샤넬풍 여성자켓 트뒤드자켓 2020최신상 인기여성자켓 가을자켓_도매","http://res.faikerz.com/Files/TextWatch/204/2021/1104/a40d81f5d0d942a192eedd93d44b0909.jpg","1","NULL"
"WT5901[원탑/WonTop] 가을신상 샤넬풍 여성자켓원피스세트 리본포인트 트위드여성자켓 최신상인기여성의류_도매","http://res.faikerz.com/Files/TextWatch/204/2021/1104/9da3b8a9061f46ebab3209548c6d670b.jpg","1","NULL"
"WT4988[원탑/WonTop] 2020 최신상 샤넬풍 투톤레이스카라 포인트 여성자켓숏스커트세트 가을자켓 H라인_도매","http://res.faikerz.com/Files/TextWatch/204/2021/1104/480a97717524486dad4736ed992c6b92.jpg","1","NULL"
"WT4967[원탑/WonTop]2020최신상 여성샤넬풍 가을 자켓 숏스커트세트_도매","http://res.faikerz.com/Files/TextWatch/204/2021/1104/d27d623874694f699fe144cb117b9214.jpg","1","NULL"
"WT4966[원탑/WonTop]샤넬풍 여성자켓 숏스커트세트 최신상 인기 가을여성의류_도매","http://res.faikerz.com/Files/TextWatch/204/2021/1104/d8842e09f314411bb73da7339c422ced.jpg","1","NULL"
"WT4956[원탑/WonTop]샤넬풍 최신상 여성자켓 트위드 인기자켓_도매","http://res.faikerz.com/Files/TextWatch/204/2021/1104/34fa241de41b4117978e2d7261807695.jpg","1","NULL"
"WT9406[원탑/WonTop] 여성 빅사이즈 샤넬풍 양털겨울 자켓 럭셔리 진주단추장식 자켓_도매","http://res.faikerz.com/Files/TextWatch/204/2021/1104/270504a5826a4ebfb9d403f08e4941d5.jpg","1","NULL"
"WT9449[원탑/WonTop] 여성 빅사이즈 샤넬풍 자켓 치마 스커트 여성의류 세트_도매","http://res.faikerz.com/Files/TextWatch/204/2021/1104/c918603cac5e4801819eb3dae353970f.jpg","1","NULL"
"WT9449[원탑/WonTop] 여성겨울 인기 최신상 빅사이즈 샤넬풍 럭셔리 라운드넥자켓 롱치마 스커트_도매","http://res.faikerz.com/Files/TextWatch/204/2021/1104/67417fe9b2eb4339bd1679880466bd98.jpg","1","NULL"
"WT9372[원탑/WonTop] 여성샤넬풍 인기 초신상 럭셔리스타일 빅사이즈 트위드자켓 여성상의_도매","http://res.faikerz.com/Files/TextWatch/204/2021/1104/a98f5c69b1c24782aa28078f1b99071f.jpg","1","NULL"
"WT3875[원탑/WonTop] 여성샤넬풍 인기 럭셔리 겨울털자켓 여성상의 여성자켓_도매","http://res.faikerz.com/Files/TextWatch/204/2021/1104/ee17bee622ea43c399ae94acb61b7361.jpg","1","NULL"
"WT346[원탑/WonTop] 최신상 인기 여성잠옷세트 샤넬풍잠옷세트 럭셔리겨울잠옷 여성파자마 융털 숙면잠옷_도매","http://res.faikerz.com/Files/TextWatch/204/2021/1104/8223c304ccfa40648f735b7ae0f1e18e.jpg","NULL","NULL"
"WT1369[원탑/WonTop] 여성 인기 최신상 가을 겨울 트위드 럭셔리 샤넬풍 캐시미어안감 자켓 검정 아이보리_도매","http://res.faikerz.com/Files/TextWatch/204/2021/1104/10e7cd9f3ab944178029c6b8a065a05f.jpg","1","NULL"
"WT1301[원탑/WonTop] 최신상 여성인기 가을 샤넬풍 자켓 트위드자켓 검정자켓 아이보리자켓_도매","http://res.faikerz.com/Files/TextWatch/204/2021/1104/4e86a0f61a3241d08e47d60a54799418.jpg","1","NULL"
"WT729[원탑/WonTop] 샤넬풍여성코트 롱코트 2020가을 최신상 인기 여성코트 체크코트 슬림핏코트_도매","http://res.faikerz.com/Files/TextWatch/204/2021/1104/9c2a78549fff41129033149f0ee3b2ad.jpg","1","NULL"
"WT5908[원탑/WonTop] 샤넬풍 여성자켓 트뒤드자켓 2020최신상 인기여성자켓 가을자켓_도매","http://res.faikerz.com/Files/TextWatch/204/2021/1104/dd4ca27639994eaf912efaaab379c2d9.jpg","1","NULL"
"WT5901[원탑/WonTop] 가을신상 샤넬풍 여성자켓원피스세트 리본포인트 트위드여성자켓 최신상인기여성의류_도매","http://res.faikerz.com/Files/TextWatch/204/2021/1104/042c67f27a2c411597e81a786c99f9f6.jpg","1","NULL"
"WT4988[원탑/WonTop] 2020 최신상 샤넬풍 투톤레이스카라 포인트 여성자켓숏스커트세트 가을자켓 H라인_도매","http://res.faikerz.com/Files/TextWatch/204/2021/1104/fccc0a568ece425aadd799987290d8c9.jpg","1","NULL"
"WT4967[원탑/WonTop]2020최신상 여성샤넬풍 가을 자켓 숏스커트세트_도매","http://res.faikerz.com/Files/TextWatch/204/2021/1104/dae58b6c3f434cf1920f3b85ad28ab38.jpg","1","NULL"
"WT4966[원탑/WonTop]샤넬풍 여성자켓 숏스커트세트 최신상 인기 가을여성의류_도매","http://res.faikerz.com/Files/TextWatch/204/2021/1104/3bb4e8debf6244a39aafdd33769b0f54.jpg","1","NULL"
" 가브리엘 호보백 라지 화이트","http://res.faikerz.com/Files/TextWatch/204/2021/1102/686788b77baa4bf9a9716a855fdf0f34.jpg","2","3"
" 19백 맥시 라지 블랙 as1162 2019","http://res.faikerz.com/Files/TextWatch/204/2021/1102/90e6fcd4d54e47c38b761514dc3aebf6.jpg","2","7"
" 가브리엘 백팩 미듐 레인보우 2017","http://res.faikerz.com/Files/TextWatch/204/2021/1102/0220c2e64d4b4495a461adba99a4860e.jpg","2","3"
" 가브리엘 백팩 스몰 그린 파이톤 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1102/576166fa80214a6c902415d28a52f88d.jpg","2","3"
" 19백 스몰 베이지재 2020","http://res.faikerz.com/Files/TextWatch/204/2021/1102/9753cf1df4ed410ebf0a30d5448b3602.jpg","2","7"
" 가브리엘 호보백 라지 베이지","http://res.faikerz.com/Files/TextWatch/204/2021/1102/7d61827e5bef40258ac3dca45fd889af.jpg","2","3"
" 가브리엘 호보백 미듐 네이비","http://res.faikerz.com/Files/TextWatch/204/2021/1102/be92b8eaf7b74948863de71442688170.jpg","2","3"
" 가브리엘 백팩 스몰 화이트 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1102/d59bf21d765e41c99a67f21b0644d872.jpg","2","3"
" 가브리엘 백팩 스몰 다크 그린","http://res.faikerz.com/Files/TextWatch/204/2021/1102/4689d4ad38964bbf819e4ccf9d4b1350.jpg","2","3"
" 가브리엘 호보백 미듐 베이지","http://res.faikerz.com/Files/TextWatch/204/2021/1102/5cef61f320204c5d9fb2b3d8a18cfec2.jpg","2","3"
" 가브리엘 백팩 스몰 블랙 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1102/b3d27e2cfd534b4188fa30354d232231.jpg","2","3"
" 목걸이 로고 크리스탈 체인 실버 2019","http://res.faikerz.com/Files/TextWatch/204/2021/1102/5f49b3077ec646a2b4b4b7462900ae43.jpg","4","NULL"
" 19백 미듐 데님 2020","http://res.faikerz.com/Files/TextWatch/204/2021/1102/1d2a883850dd40b984a08f9b78325920.jpg","2","7"
" 체인 목걸이 COCO 로고 크리스탈 골드","http://res.faikerz.com/Files/TextWatch/204/2021/1102/f317422ec01b419ba033fe1fb20871f2.jpg","4","NULL"
" 보이백 미듐 레인보우 캐비어 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1102/68ccd01fc19a4acc9697ce1976f1adaf.jpg","2","2"
" 목걸이 로고 진주 체인 골드 2017","http://res.faikerz.com/Files/TextWatch/204/2021/1102/32a652839caf45e49e12ed5af2b6358e.jpg","4","NULL"
"그린레몬 925실버 모던심플 코코 크러쉬 유화 링 귀걸이","http://res.faikerz.com/Files/TextWatch/204/2021/1105/36c0fa8569d9488f85981df34f7563f4.jpg","4","NULL"
"[헤이원] 실버925 고퀄 크러쉬 샤퀼팅 제니 반지  실버13(13~14)","http://res.faikerz.com/Files/TextWatch/204/2021/1105/b99f5aaa71ba4c11807356b0fa443e1b.jpg","4","NULL"
"[silver925] 코코 크러쉬 14k골도도금 원터치 링 귀걸이","http://res.faikerz.com/Files/TextWatch/204/2021/1105/66dd614d58334094b116f93fceb563d5.jpg","4","NULL"
"실버925 크러쉬 퀼팅 원터치 귀걸이","http://res.faikerz.com/Files/TextWatch/204/2021/1105/40fd68b579e049df9be8e8d2593d7259.jpg","4","NULL"
"크러쉬 퀼팅 귀걸이(실버925침)","http://res.faikerz.com/Files/TextWatch/204/2021/1105/196eb7963cb84c3f9ef853d3d20b5c41.jpg","4","NULL"
"(실버925) 코코크러쉬 퀼팅 체크 포인트 링 귀걸이 제니귀걸이","http://res.faikerz.com/Files/TextWatch/204/2021/1105/74b0e9208dd14f36b65e679711fac447.jpg","4","NULL"
"실버925 / 원터치 크러쉬이어링","http://res.faikerz.com/Files/TextWatch/204/2021/1105/d1d5378fd03e4c36823a99930cd7c8e6.jpg","4","NULL"
"[기획상품/무배] 실버925은침/코코크러쉬 링귀걸이/2컬러","http://res.faikerz.com/Files/TextWatch/204/2021/1105/d1bd26fe37f14f79b872eab66a15555d.jpg","4","NULL"
"박주미귀걸이 퀼팅 코코 크러쉬 원터치 이어링 18k골드 플레이팅 925실버 결혼작사 이혼작곡","http://res.faikerz.com/Files/TextWatch/204/2021/1105/a895739e802d4ce8bc2172984cae2852.jpg","4","NULL"
"[실버925,14K도금] 크러쉬 두줄 꼬임 볼드 실버링(무알러지)","http://res.faikerz.com/Files/TextWatch/204/2021/1105/5d7d4a2621d3493eb87e3cea8b870d6a.jpg","4","NULL"
"925 실버 코코 크러쉬 퀼트 링 귀걸이 (실버, 골드)","http://res.faikerz.com/Files/TextWatch/204/2021/1105/a589339811494127a12d6b8b09b55f2a.jpg","4","NULL"
"[실버925] 코코크러쉬 퀼팅 제니 귀걸이","http://res.faikerz.com/Files/TextWatch/204/2021/1105/6bfa61e71d934b158d39c893bb19b6b6.jpg","4","NULL"
"무배 은침 제니 크러쉬 퀼팅 패턴 데일리 심플 레이어드 귀걸이","http://res.faikerz.com/Files/TextWatch/204/2021/1105/a10caf60641f478ebf3f88190ae8bebc.jpg","4","NULL"
"925실버 코코크러쉬 체크 링 귀걸이","http://res.faikerz.com/Files/TextWatch/204/2021/1105/b465a5798f1d4057b742ce9c4be8cdc2.jpg","4","NULL"
"실버 925 코코 크러쉬 링 귀걸이","http://res.faikerz.com/Files/TextWatch/204/2021/1105/7403027294384d188cf3eb73aa7e1c3d.jpg","4","NULL"
"가방녀 2019 신상 미니백 소향풍 마름모 체인백 인스초화항풍 숄더겸 크로스백","http://res.faikerz.com/Files/TextWatch/204/2021/1106/85cca42b32f84bb2a996123ea0188f27.jpg","2","7"
"소향풍 가방녀 2019신상품인 드레시한 크로스백 숄더 미니 여성가방 아가일 체인백 체인백","http://res.faikerz.com/Files/TextWatch/204/2021/1106/0d29e6297a8f4a398d94d8aa22583a0f.jpg","2","7"
